,Serie,EpisodeNumber,Sequence,Duration,Played
964,Winnie Pooh,33,"[['Winnie Pooh', '33 Oh Bottle - Owl in the Family', 'P:/TVBoomerang/Series/Winnie Pooh/33 Oh Bottle - Owl in the Family.mp4', 0.0, 696.619672, 696.619672], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 97.5, 312, 214.5], ['Winnie Pooh', '33 Oh Bottle - Owl in the Family', 'P:/TVBoomerang/Series/Winnie Pooh/33 Oh Bottle - Owl in the Family.mp4', 696.619672, 1361.0, 664.380328], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 97.5, 312, 214.5]]",1800.0,N
965,Winnie Pooh,34,"[['Winnie Pooh', '34 Sham Pooh - Rock-a-Bye Pooh Bear', 'P:/TVBoomerang/Series/Winnie Pooh/34 Sham Pooh - Rock-a-Bye Pooh Bear.mp4', 0.0, 687.597073, 687.597073], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 98.0, 312, 214.0], ['Winnie Pooh', '34 Sham Pooh - Rock-a-Bye Pooh Bear', 'P:/TVBoomerang/Series/Winnie Pooh/34 Sham Pooh - Rock-a-Bye Pooh Bear.mp4', 687.597073, 1362.0, 674.402927], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 98.0, 312, 214.0]]",1800.0,N
966,Winnie Pooh,35,"[['Winnie Pooh', '35 Whats the Score Pooh - Tiggers Houseguest', 'P:/TVBoomerang/Series/Winnie Pooh/35 Whats the Score Pooh - Tiggers Houseguest.mp4', 0.0, 693.37, 693.37], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 97.5, 312, 214.5], ['Winnie Pooh', '35 Whats the Score Pooh - Tiggers Houseguest', 'P:/TVBoomerang/Series/Winnie Pooh/35 Whats the Score Pooh - Tiggers Houseguest.mp4', 693.37, 1361.0, 667.63], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 97.5, 312, 214.5]]",1800.0,N
967,Winnie Pooh,36,"[['Winnie Pooh', '36 Pooh Skies', 'P:/TVBoomerang/Series/Winnie Pooh/36 Pooh Skies.mp4', 0.0, 714.02827, 714.02827], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 96.0, 312, 216.0], ['Winnie Pooh', '36 Pooh Skies', 'P:/TVBoomerang/Series/Winnie Pooh/36 Pooh Skies.mp4', 714.02827, 1358.0, 643.97173], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 96.0, 312, 216.0]]",1800.0,N
968,Winnie Pooh,37,"[['Winnie Pooh', '37 A Knight to Remember', 'P:/TVBoomerang/Series/Winnie Pooh/37 A Knight to Remember.mp4', 0.0, 652.772783, 652.772783], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 95.5, 312, 216.5], ['Winnie Pooh', '37 A Knight to Remember', 'P:/TVBoomerang/Series/Winnie Pooh/37 A Knight to Remember.mp4', 652.772783, 1357.0, 704.227217], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 95.5, 312, 216.5]]",1800.0,N
969,Winnie Pooh,38,"[['Winnie Pooh', '38 Piglets Poohetry', 'P:/TVBoomerang/Series/Winnie Pooh/38 Piglets Poohetry.mp4', 0.0, 694.108315, 694.108315], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 96.0, 312, 216.0], ['Winnie Pooh', '38 Piglets Poohetry', 'P:/TVBoomerang/Series/Winnie Pooh/38 Piglets Poohetry.mp4', 694.108315, 1358.0, 663.891685], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 96.0, 312, 216.0]]",1800.0,N
970,Winnie Pooh,39,"[['Winnie Pooh', '39 Shovel Shovel Toil and Trouble - The Wise Have It', 'P:/TVBoomerang/Series/Winnie Pooh/39 Shovel Shovel Toil and Trouble - The Wise Have It.mp4', 0.0, 668.181062, 668.181062], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 96.0, 312, 216.0], ['Winnie Pooh', '39 Shovel Shovel Toil and Trouble - The Wise Have It', 'P:/TVBoomerang/Series/Winnie Pooh/39 Shovel Shovel Toil and Trouble - The Wise Have It.mp4', 668.181062, 1358.0, 689.818938], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 96.0, 312, 216.0]]",1800.0,N
971,Winnie Pooh,40,"[['Winnie Pooh', '40 Rabbit Takes a Holiday - Eeyi Eeyore', 'P:/TVBoomerang/Series/Winnie Pooh/40 Rabbit Takes a Holiday - Eeyi Eeyore.mp4', 0.0, 694.971367, 694.971367], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 98.0, 312, 214.0], ['Winnie Pooh', '40 Rabbit Takes a Holiday - Eeyi Eeyore', 'P:/TVBoomerang/Series/Winnie Pooh/40 Rabbit Takes a Holiday - Eeyi Eeyore.mp4', 694.971367, 1362.0, 667.028633], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 98.0, 312, 214.0]]",1800.0,N
972,Winnie Pooh,41,"[['Winnie Pooh', '41 To Bee or Not to Bee - April Pooh', 'P:/TVBoomerang/Series/Winnie Pooh/41 To Bee or Not to Bee - April Pooh.mp4', 0.0, 696.665152, 696.665152], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 98.5, 312, 213.5], ['Winnie Pooh', '41 To Bee or Not to Bee - April Pooh', 'P:/TVBoomerang/Series/Winnie Pooh/41 To Bee or Not to Bee - April Pooh.mp4', 696.665152, 1363.0, 666.334848], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 98.5, 312, 213.5]]",1800.0,N
973,Winnie Pooh,42,"[['Winnie Pooh', '42 Tigger is the Mother of Invention - The Bug Stops Here', 'P:/TVBoomerang/Series/Winnie Pooh/42 Tigger is the Mother of Invention - The Bug Stops Here.mp4', 0.0, 694.920047, 694.920047], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 96.5, 312, 215.5], ['Winnie Pooh', '42 Tigger is the Mother of Invention - The Bug Stops Here', 'P:/TVBoomerang/Series/Winnie Pooh/42 Tigger is the Mother of Invention - The Bug Stops Here.mp4', 694.920047, 1359.0, 664.079953], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 96.5, 312, 215.5]]",1800.0,N
974,Winnie Pooh,43,"[['Winnie Pooh', '43 Easy Come Easy Gopher - Invasion of the Pooh Snatchers', 'P:/TVBoomerang/Series/Winnie Pooh/43 Easy Come Easy Gopher - Invasion of the Pooh Snatchers.mp4', 0.0, 695.308547, 695.308547], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 97.0, 312, 215.0], ['Winnie Pooh', '43 Easy Come Easy Gopher - Invasion of the Pooh Snatchers', 'P:/TVBoomerang/Series/Winnie Pooh/43 Easy Come Easy Gopher - Invasion of the Pooh Snatchers.mp4', 695.308547, 1360.0, 664.691453], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 97.0, 312, 215.0]]",1800.0,N
975,Winnie Pooh,44,"[['Winnie Pooh', '44 Tigger Got your Tongue - A Bird in Hand', 'P:/TVBoomerang/Series/Winnie Pooh/44 Tigger Got your Tongue - A Bird in Hand.mp4', 0.0, 695.326829, 695.326829], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 97.0, 312, 215.0], ['Winnie Pooh', '44 Tigger Got your Tongue - A Bird in Hand', 'P:/TVBoomerang/Series/Winnie Pooh/44 Tigger Got your Tongue - A Bird in Hand.mp4', 695.326829, 1360.0, 664.673171], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 97.0, 312, 215.0]]",1800.0,N
976,Winnie Pooh,45,"[['Winnie Pooh', '45 Sorry Wrong Slusher', 'P:/TVBoomerang/Series/Winnie Pooh/45 Sorry Wrong Slusher.mp4', 0.0, 730.28246, 730.28246], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 95.5, 312, 216.5], ['Winnie Pooh', '45 Sorry Wrong Slusher', 'P:/TVBoomerang/Series/Winnie Pooh/45 Sorry Wrong Slusher.mp4', 730.28246, 1357.0, 626.71754], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 95.5, 312, 216.5]]",1800.0,N
977,Winnie Pooh,46,"[['Winnie Pooh', '46 Grown But Not Forgotten', 'P:/TVBoomerang/Series/Winnie Pooh/46 Grown But Not Forgotten.mp4', 0.0, 653.057525, 653.057525], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 95.5, 312, 216.5], ['Winnie Pooh', '46 Grown But Not Forgotten', 'P:/TVBoomerang/Series/Winnie Pooh/46 Grown But Not Forgotten.mp4', 653.057525, 1357.0, 703.942475], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 95.5, 312, 216.5]]",1800.0,N
978,Winnie Pooh,47,"[['Winnie Pooh', '47 A Pooh Day Afternoon', 'P:/TVBoomerang/Series/Winnie Pooh/47 A Pooh Day Afternoon.mp4', 0.0, 714.02224, 714.02224], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 96.0, 312, 216.0], ['Winnie Pooh', '47 A Pooh Day Afternoon', 'P:/TVBoomerang/Series/Winnie Pooh/47 A Pooh Day Afternoon.mp4', 714.02224, 1358.0, 643.97776], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 96.0, 312, 216.0]]",1800.0,N
979,Winnie Pooh,48,"[['Winnie Pooh', '48 The Good the Bad and the Tigger', 'P:/TVBoomerang/Series/Winnie Pooh/48 The Good the Bad and the Tigger.mp4', 0.0, 773.77621, 773.77621], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 96.5, 312, 215.5], ['Winnie Pooh', '48 The Good the Bad and the Tigger', 'P:/TVBoomerang/Series/Winnie Pooh/48 The Good the Bad and the Tigger.mp4', 773.77621, 1359.0, 585.22379], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 96.5, 312, 215.5]]",1800.0,N
980,Winnie Pooh,49,"[['Winnie Pooh', '49 Home Is Where the Home Is', 'P:/TVBoomerang/Series/Winnie Pooh/49 Home Is Where the Home Is.mp4', 0.0, 717.583057, 717.583057], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 96.0, 312, 216.0], ['Winnie Pooh', '49 Home Is Where the Home Is', 'P:/TVBoomerang/Series/Winnie Pooh/49 Home Is Where the Home Is.mp4', 717.583057, 1358.0, 640.416943], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 96.0, 312, 216.0]]",1800.0,N
981,Winnie Pooh,50,"[['Winnie Pooh', '50 Cloud Cloud Go Away To Dream the Impossible Scheme', 'P:/TVBoomerang/Series/Winnie Pooh/50 Cloud Cloud Go Away To Dream the Impossible Scheme.mp4', 0.0, 694.260781, 694.260781], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 96.0, 312, 216.0], ['Winnie Pooh', '50 Cloud Cloud Go Away To Dream the Impossible Scheme', 'P:/TVBoomerang/Series/Winnie Pooh/50 Cloud Cloud Go Away To Dream the Impossible Scheme.mp4', 694.260781, 1358.0, 663.739219], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Winnie Pooh', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 96.0, 312, 216.0]]",1800.0,N
982,Las Aventuras de Silvestre y Piolin,1,"[['Las Aventuras de Silvestre y Piolin', '01 El Gato Que Sabia Demasiado', 'P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/01 El Gato Que Sabia Demasiado.mp4', 0.0, 871.384239, 871.384239], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 47.5, 312, 264.5], ['Las Aventuras de Silvestre y Piolin', '01 El Gato Que Sabia Demasiado', 'P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/01 El Gato Que Sabia Demasiado.mp4', 871.384239, 1261.0, 389.615761], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 47.5, 312, 264.5]]",1800.0,N
983,Las Aventuras de Silvestre y Piolin,2,"[['Las Aventuras de Silvestre y Piolin', '02 La Ruleta De Platino', 'P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/02 La Ruleta De Platino.mp4', 0.0, 457.210581, 457.210581], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 134.0, 312, 178.0], ['Las Aventuras de Silvestre y Piolin', '02 La Ruleta De Platino', 'P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/02 La Ruleta De Platino.mp4', 457.210581, 839.273163, 382.06258199999996], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 134.0, 312, 178.0], ['Las Aventuras de Silvestre y Piolin', '02 La Ruleta De Platino', 'P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/02 La Ruleta De Platino.mp4', 839.273163, 1251.0, 411.72683700000005], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 134.0, 312, 178.0]]",1800.0,N
984,Las Aventuras de Silvestre y Piolin,3,"[['Las Aventuras de Silvestre y Piolin', '03 Toma Doble', 'P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/03 Toma Doble.mp4', 0.0, 460.84467, 460.84467], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 120.66999999999999, 312, 191.33], ['Las Aventuras de Silvestre y Piolin', '03 Toma Doble', 'P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/03 Toma Doble.mp4', 460.84467, 838.382437, 377.537767], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 120.66999999999999, 312, 191.33], ['Las Aventuras de Silvestre y Piolin', '03 Toma Doble', 'P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/03 Toma Doble.mp4', 838.382437, 1211.0, 372.617563], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 120.66999999999999, 312, 191.33]]",1799.9899999999998,N
985,Las Aventuras de Silvestre y Piolin,4,"[['Las Aventuras de Silvestre y Piolin', '04 Una Piedra Del Viejo Castillo', 'P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/04 Una Piedra Del Viejo Castillo.mp4', 0.0, 782.866902, 782.866902], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 54.0, 312, 258.0], ['Las Aventuras de Silvestre y Piolin', '04 Una Piedra Del Viejo Castillo', 'P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/04 Una Piedra Del Viejo Castillo.mp4', 782.866902, 1274.0, 491.133098], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 54.0, 312, 258.0]]",1800.0,N
986,Las Aventuras de Silvestre y Piolin,5,"[['Las Aventuras de Silvestre y Piolin', '05 Aqui Hay Algo Sospechoso', 'P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/05 Aqui Hay Algo Sospechoso.mp4', 0.0, 561.03251, 561.03251], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 138.33, 312, 173.67], ['Las Aventuras de Silvestre y Piolin', '05 Aqui Hay Algo Sospechoso', 'P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/05 Aqui Hay Algo Sospechoso.mp4', 561.03251, 905.325443, 344.29293299999995], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 138.33, 312, 173.67], ['Las Aventuras de Silvestre y Piolin', '05 Aqui Hay Algo Sospechoso', 'P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/05 Aqui Hay Algo Sospechoso.mp4', 905.325443, 1264.0, 358.67455700000005], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 138.33, 312, 173.67]]",1800.01,N
987,Las Aventuras de Silvestre y Piolin,6,"[['Las Aventuras de Silvestre y Piolin', '06 Jugar o No Jugar', 'P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/06 Jugar o No Jugar.mp4', 0.0, 515.210625, 515.210625], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 127.33000000000001, 312, 184.67], ['Las Aventuras de Silvestre y Piolin', '06 Jugar o No Jugar', 'P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/06 Jugar o No Jugar.mp4', 515.210625, 886.15507, 370.944445], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 127.33000000000001, 312, 184.67], ['Las Aventuras de Silvestre y Piolin', '06 Jugar o No Jugar', 'P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/06 Jugar o No Jugar.mp4', 886.15507, 1231.0, 344.84493], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 127.33000000000001, 312, 184.67]]",1800.01,N
988,Las Aventuras de Silvestre y Piolin,7,"[['Las Aventuras de Silvestre y Piolin', '07 La Carrera De Todos', 'P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/07 La Carrera De Todos.mp4', 0.0, 445.207428, 445.207428], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 139.67, 312, 172.33], ['Las Aventuras de Silvestre y Piolin', '07 La Carrera De Todos', 'P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/07 La Carrera De Todos.mp4', 445.207428, 749.972982, 304.765554], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 139.67, 312, 172.33], ['Las Aventuras de Silvestre y Piolin', '07 La Carrera De Todos', 'P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/07 La Carrera De Todos.mp4', 749.972982, 1268.0, 518.027018], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 139.67, 312, 172.33]]",1799.9899999999998,N
989,Las Aventuras de Silvestre y Piolin,8,"[['Las Aventuras de Silvestre y Piolin', '08 Un Billete Para Un Crimen', 'P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/08 Un Billete Para Un Crimen.mp4', 0.0, 681.993955, 681.993955], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', -5.5, 312, 317.5], ['Las Aventuras de Silvestre y Piolin', '08 Un Billete Para Un Crimen', 'P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/08 Un Billete Para Un Crimen.mp4', 681.993955, 1155.0, 473.006045], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', -5.5, 312, 317.5]]",1800.0,N
990,Las Aventuras de Silvestre y Piolin,9,"[['Las Aventuras de Silvestre y Piolin', '09 El Canario Maltes', 'P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/09 El Canario Maltes.mp4', 0.0, 413.196338, 413.196338], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 116.0, 312, 196.0], ['Las Aventuras de Silvestre y Piolin', '09 El Canario Maltes', 'P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/09 El Canario Maltes.mp4', 413.196338, 942.676612, 529.480274], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 116.0, 312, 196.0], ['Las Aventuras de Silvestre y Piolin', '09 El Canario Maltes', 'P:/TVBoomerang/Series/Las Aventuras de Silvestre y Piolin/09 El Canario Maltes.mp4', 942.676612, 1197.0, 254.32338800000002], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 0, 5, 5], ['Las Aventuras de Silvestre y Piolin', 'Pausa', 'P:/TVBoomerang/Series/Pausa.mp4', 116.0, 312, 196.0]]",1800.0,N
